customerID,gender,SeniorCitizen,Partner,Dependents,zip,Country
"5073-RZGBK","Female","No","Yes","Yes","80005","US"
"5073-WXOYN","Female","No","No","No","52601","US"
"5074-FBGHB","Male","No","No","No","94518","US"
"5075-JSDKI","Female","No","No","No","49006","US"
"5076-YVXCM","Male","No","No","No","60459","US"
"5077-DXTCG","Female","No","No","No","92316","US"
"5081-NWSUP","Female","No","No","No","06033","US"
"5084-OOVCJ","Female","No","Yes","Yes","97062","US"
"5087-SUURX","Female","No","Yes","No","33401","US"
"5088-QZLRL","Male","No","No","No","70607","US"
"5089-IFSDP","Female","No","Yes","No","60426","US"
"5090-EMGTC","Female","No","Yes","No","27545","US"
"5091-HFAZW","Female","No","No","No","32003","US"
"5092-STPKP","Female","No","No","No","95204","US"
"5093-FEGLU","Female","No","Yes","No","30310","US"
"5095-AESKG","Female","No","Yes","No","08075","US"
"5095-ETBRJ","Female","No","Yes","No","53217","US"
"5099-BAILX","Male","Yes","Yes","Yes","02115","US"
"5103-MHMHY","Female","No","No","Yes","48317","US"
"5108-ADXWO","Male","No","No","No","60142","US"
"5110-CHOPY","Female","No","No","No","78729","US"
"5115-GZDEL","Male","No","No","Yes","68601","US"
"5115-SQAAU","Female","No","Yes","Yes","02072","US"
"5117-IFGPS","Male","Yes","Yes","No","77086","US"
"5117-ZSMHQ","Female","No","Yes","Yes","38506","US"
"5118-MUEYH","Female","No","Yes","No","60438","US"
"5119-KEPFY","Male","No","Yes","No","22401","US"
"5119-NZPTV","Male","Yes","Yes","No","92262","US"
"5120-ZBLAI","Female","No","Yes","No","32958","US"
"5122-CYFXA","Female","No","No","No","34287","US"
"5124-EOGYE","Male","No","No","No","54481","US"
"5125-CNDSP","Male","No","No","Yes","01089","US"
"5126-RCXYW","Male","No","Yes","Yes","34638","US"
"5127-BZENZ","Female","No","Yes","Yes","78746","US"
"5129-HHMZC","Female","No","Yes","No","76201","US"
"5129-JLPIS","Male","No","No","No","75119","US"
"5130-IEKQT","Male","Yes","No","No","44129","US"
"5130-YPIRV","Female","No","Yes","No","30012","US"
"5131-PONJI","Male","No","Yes","Yes","70806","US"
"5133-POWUA","Male","No","No","No","37931","US"
"5133-VRSAB","Male","No","No","No","55421","US"
"5134-IKDAY","Female","No","Yes","Yes","90038","US"
"5135-GRQJV","Male","Yes","Yes","No","11763","US"
"5135-RDDQL","Female","No","Yes","Yes","15236","US"
"5136-GFPMB","Male","No","No","No","77005","US"
"5136-KCKGI","Female","No","Yes","Yes","60646","US"
"5136-RGMZO","Male","No","No","No","60655","US"
"5138-WVKYJ","Male","No","No","No","95133","US"
"5140-FOMCQ","Female","No","Yes","No","75110","US"
"5141-ZUVBH","Female","No","No","Yes","93105","US"
"5143-EGQFK","Female","Yes","No","No","43209","US"
"5143-WMWOG","Male","No","No","No","77025","US"
"5144-PQCDZ","Male","No","No","No","70461","US"
"5144-TVGLP","Male","Yes","No","No","84070","US"
"5146-CBVOE","Female","No","No","No","75240","US"
"5146-YYFRZ","Male","No","No","No","60527","US"
"5148-HKFIR","Female","No","No","No","01605","US"
"5148-ORICT","Female","No","Yes","No","32327","US"
"5149-CUZUJ","Male","No","Yes","Yes","55318","US"
"5149-QYTTU","Female","No","Yes","Yes","49418","US"
"5149-TGWDZ","Female","No","No","No","30741","US"
"5150-ITWWB","Male","Yes","No","No","11803","US"
"5150-LJNSR","Male","No","Yes","Yes","64119","US"
"5151-HQRDG","Male","No","Yes","No","95961","US"
"5153-LXKDT","Male","No","Yes","Yes","12303","US"
"5153-RTHKF","Female","No","No","No","10036","US"
"5154-VEKBL","Female","No","No","No","60827","US"
"5155-AZQPB","Female","No","Yes","Yes","67207","US"
"5156-UMKOW","Female","No","No","Yes","15227","US"
"5158-RIVOP","Female","No","Yes","Yes","11530","US"
"5159-YFPKQ","Female","No","No","No","11720","US"
"5160-UXJED","Male","No","No","Yes","73132","US"
"5161-UBZXI","Male","No","Yes","Yes","06512","US"
"5161-XEUVX","Male","No","Yes","No","33569","US"
"5167-GBFRE","Male","Yes","No","No","39046","US"
"5167-ZFFMM","Male","No","No","No","22041","US"
"5168-MQQCA","Female","No","Yes","No","74011","US"
"5168-MSWXT","Male","No","Yes","Yes","94062","US"
"5170-PTRKA","Female","No","Yes","Yes","28146","US"
"5171-EPLKN","Male","No","No","No","66801","US"
"5172-MIGPM","Male","No","No","No","27104","US"
"5172-RKOCB","Male","No","Yes","No","02145","US"
"5173-WXOQV","Male","No","Yes","No","07110","US"
"5173-ZXXXL","Male","No","No","No","29625","US"
"5174-ITUMV","Male","No","Yes","Yes","78410","US"
"5174-RNGBH","Female","No","No","No","48124","US"
"5175-AOBHI","Female","No","No","No","17325","US"
"5175-WLYXL","Male","No","No","No","70126","US"
"5176-LDKUH","Female","No","No","No","11901","US"
"5176-LMJXE","Female","No","No","No","30329","US"
"5176-OLSKT","Female","No","Yes","No","06880","US"
"5177-RVZNU","Female","No","No","Yes","11701","US"
"5178-LMXOP","Male","Yes","Yes","No","06114","US"
"5180-UCIIQ","Male","Yes","Yes","Yes","45056","US"
"5181-OABFK","Female","No","Yes","Yes","75455","US"
"5183-KLYEM","Female","No","No","No","94510","US"
"5183-SNMJQ","Male","No","No","No","67037","US"
"5186-EJEGL","Male","No","No","No","19604","US"
"5186-PEIZU","Female","No","No","No","27012","US"
"5186-SAMNZ","Male","Yes","No","No","49509","US"
"5188-HGMLP","Male","Yes","Yes","No","78102","US"
"5192-EBGOV","Female","Yes","No","No","74137","US"
"5193-QLVZB","Male","No","No","No","55118","US"
"5195-KPUNQ","Female","Yes","No","No","11414","US"
"5196-SGOAK","Female","No","No","No","21209","US"
"5196-WPYOW","Male","No","Yes","Yes","50021","US"
"5197-LQXXH","Female","No","Yes","No","14606","US"
"5197-PYEPU","Female","No","Yes","Yes","60515","US"
"5197-YPYBZ","Female","No","Yes","Yes","52806","US"
"5198-EFNBM","Male","Yes","Yes","No","72653","US"
"5198-HQAEN","Male","No","Yes","Yes","79930","US"
"5199-FPUSP","Male","No","No","Yes","64093","US"
"5201-CBWYG","Male","No","Yes","Yes","44883","US"
"5201-FRKKS","Male","No","No","No","07631","US"
"5201-USSQZ","Female","No","Yes","No","45244","US"
"5202-IVJNU","Female","No","No","Yes","34986","US"
"5203-XEHAX","Female","No","No","No","95829","US"
"5204-HMGYF","Female","No","Yes","Yes","75181","US"
"5204-QZXPU","Male","No","No","No","02118","US"
"5206-HPJKM","Male","No","No","No","80516","US"
"5206-XZZQI","Male","No","No","No","35209","US"
"5207-PLSTK","Male","No","Yes","Yes","79932","US"
"5208-FVQKB","Male","No","Yes","No","74017","US"
"5208-HFSBT","Female","No","No","No","77018","US"
"5213-TWWJU","Male","No","No","No","89011","US"
"5214-CHIWJ","Male","No","No","No","55014","US"
"5214-NLTIT","Male","No","Yes","Yes","01906","US"
"5215-LNLDJ","Female","No","Yes","Yes","60656","US"
"5216-WASFJ","Female","Yes","Yes","No","61614","US"
"5219-YIPTK","Female","No","Yes","No","61108","US"
"5220-AGAAX","Male","No","Yes","Yes","90713","US"
"5222-IMUKT","Male","No","No","No","77904","US"
"5222-JCXZT","Male","No","No","No","46312","US"
"5223-UZAVK","Male","No","No","No","29646","US"
"5226-NOZFC","Male","No","No","No","93901","US"
"5227-JSCFE","Male","Yes","Yes","No","89135","US"
"5228-EXCET","Male","No","No","No","19119","US"
"5229-DTFYB","Female","No","No","No","37311","US"
"5229-PRWKT","Male","No","No","No","33544","US"
"5231-FIQPA","Female","No","No","No","68046","US"
"5232-NXPAY","Female","No","No","No","30296","US"
"5233-AOZUF","Female","No","Yes","No","55449","US"
"5233-GEEAX","Male","Yes","No","No","42003","US"
"5236-PERKL","Female","No","No","No","90405","US"
"5236-XMZJY","Female","No","No","No","33543","US"
"5240-CAOYT","Female","No","No","No","12010","US"
"5240-IJOQT","Male","Yes","No","No","41018","US"
"5242-UOWHD","Male","No","Yes","Yes","93280","US"
"5243-SAOTC","Male","No","No","No","33069","US"
"5244-IRFIH","Male","Yes","Yes","No","80234","US"
"5245-VDBUR","Female","No","Yes","No","82601","US"
"5248-KWLAR","Male","No","Yes","Yes","31794","US"
"5248-RPYWW","Female","Yes","Yes","Yes","28081","US"
"5248-YGIJN","Male","No","Yes","No","62959","US"
"5249-QYHEX","Female","No","Yes","Yes","02176","US"
"5256-SKJGO","Female","No","Yes","Yes","43512","US"
"5260-UMPWX","Female","No","Yes","Yes","95370","US"
"5261-QSHQM","Female","No","No","No","07201","US"
"5266-PFRQK","Male","No","Yes","Yes","55448","US"
"5268-DSMNQ","Female","Yes","Yes","No","28031","US"
"5269-NRGDP","Male","No","Yes","Yes","50501","US"
"5271-DBYSJ","Male","Yes","No","No","37659","US"
"5271-YNWVR","Male","No","Yes","Yes","82604","US"
"5274-XHAKY","Female","No","Yes","Yes","90710","US"
"5275-PMFUT","Male","No","Yes","Yes","80919","US"
"5275-SQEIZ","Male","No","No","No","24501","US"
"5276-KQWHG","Female","Yes","No","No","33563","US"
"5277-ZLOOR","Female","Yes","No","No","11001","US"
"5278-PNYOX","Female","No","No","No","60621","US"
"5281-BUZGT","Male","Yes","No","No","76240","US"
"5285-MVEHD","Female","No","Yes","No","60452","US"
"5286-YHCVC","Male","No","Yes","No","45230","US"
"5287-QWLKY","Male","Yes","Yes","Yes","77345","US"
"5288-AHOUP","Male","Yes","No","No","32757","US"
"5293-WXJAK","Female","Yes","Yes","No","19050","US"
"5294-CDGWY","Male","No","Yes","Yes","31021","US"
"5294-DMSFH","Female","No","Yes","Yes","20903","US"
"5294-IMHHT","Male","No","Yes","No","91364","US"
"5295-PCJOO","Male","No","No","Yes","55419","US"
"5296-BFCYD","Male","No","Yes","Yes","76708","US"
"5296-PSYVW","Female","No","Yes","No","60532","US"
"5297-MDOIR","Female","No","Yes","No","98311","US"
"5298-GSTLM","Female","Yes","No","No","07018","US"
"5299-RULOA","Female","No","Yes","Yes","44685","US"
"5299-SJCZT","Male","No","No","No","33971","US"
"5301-GAUUY","Male","No","No","No","55811","US"
"5302-BDJNT","Male","No","No","No","08105","US"
"5304-EFJLP","Male","Yes","Yes","No","97420","US"
"5306-BVTKJ","Male","No","Yes","Yes","77022","US"
"5307-DZCVC","Female","Yes","Yes","No","32832","US"
"5307-UVGNB","Female","No","Yes","Yes","13210","US"
"5309-TAIKL","Female","No","No","No","95363","US"
"5310-NOOVA","Male","No","No","No","33993","US"
"5311-IHLEI","Male","No","No","No","55429","US"
"5312-IRCFR","Female","No","Yes","Yes","11542","US"
"5312-TSZVC","Female","No","No","Yes","28734","US"
"5312-UXESG","Female","No","No","No","14424","US"
"5313-FPXWG","Male","No","No","No","02474","US"
"5315-CKEQK","Male","Yes","Yes","Yes","15213","US"
"5317-FLPJF","Female","No","No","No","90061","US"
"5318-IXUZF","Female","No","No","No","48316","US"
"5318-YKDPV","Male","No","Yes","Yes","11967","US"
"5320-BRKGK","Female","No","Yes","Yes","70517","US"
"5321-NTRKC","Male","No","Yes","Yes","10039","US"
"5322-TEUJK","Female","No","Yes","Yes","18901","US"
"5322-ZSMZY","Male","No","Yes","Yes","20708","US"
"5324-KTGCG","Male","No","Yes","No","30082","US"
"5325-UWTWJ","Male","No","Yes","No","32819","US"
"5327-CNLUQ","Male","No","Yes","No","38632","US"
"5327-XOKKY","Male","Yes","Yes","No","94598","US"
"5329-KRDTM","Male","Yes","Yes","No","02906","US"
"5331-RGMTT","Male","Yes","Yes","No","02119","US"
"5334-AFQJB","Male","Yes","No","No","63118","US"
"5334-JLAXU","Female","No","Yes","No","02889","US"
"5336-UFNZP","Female","Yes","Yes","Yes","30324","US"
"5337-IIWKZ","Male","No","Yes","Yes","02132","US"
"5338-YHWYT","Male","No","No","Yes","40504","US"
"5339-PXDVH","Male","No","No","No","30340","US"
"5339-TJFEK","Male","No","Yes","Yes","29115","US"
"5343-SGUBI","Female","No","No","No","03062","US"
"5345-BMKWB","Male","No","Yes","No","20745","US"
"5346-BZCHP","Female","No","Yes","Yes","45431","US"
"5348-CAGXB","Male","No","No","No","98146","US"
"5349-AZPEW","Female","No","Yes","Yes","89084","US"
"5349-IECLD","Male","No","No","No","37055","US"
"5351-QESIO","Male","No","No","Yes","29801","US"
"5353-WILCI","Female","No","No","No","76087","US"
"5356-CSVSQ","Female","No","No","No","77091","US"
"5356-KZCKT","Male","No","No","No","73533","US"
"5356-RHIPP","Male","No","No","No","74501","US"
"5357-TZHPP","Male","Yes","No","No","44125","US"
"5360-LJCNJ","Female","No","Yes","No","15044","US"
"5360-XGYAZ","Male","No","Yes","Yes","90017","US"
"5364-EVNIB","Male","No","No","No","24019","US"
"5364-XYIRR","Male","No","Yes","No","77357","US"
"5365-LLFYV","Female","No","No","No","80108","US"
"5366-IJEQJ","Male","No","No","No","06405","US"
"5366-OBVMR","Female","No","Yes","No","65616","US"
"5370-IIVVL","Male","No","No","No","72404","US"
"5371-VYLSX","Female","Yes","No","No","75702","US"
"5372-FBKBN","Female","No","No","Yes","28658","US"
"5373-SFODM","Male","Yes","Yes","No","32168","US"
"5375-XLDOF","Male","No","Yes","Yes","15146","US"
"5376-DEQCP","Female","No","No","No","18052","US"
"5376-PCKNB","Male","No","Yes","Yes","53213","US"
"5377-NDTOU","Female","No","Yes","Yes","29440","US"
"5378-IKEEG","Female","No","No","No","20705","US"
"5380-AFSSK","Female","No","No","No","48315","US"
"5380-WJKOV","Male","No","No","No","32806","US"
"5380-XPJNZ","Female","No","No","No","91103","US"
"5382-SOYZL","Male","No","No","No","48162","US"
"5382-TEMLV","Male","No","No","No","01803","US"
"5383-MMTWC","Female","Yes","Yes","No","52804","US"
"5384-ZTTWP","Female","No","Yes","Yes","44135","US"
"5385-SUIRI","Male","Yes","Yes","No","60077","US"
"5386-THSLQ","Female","Yes","Yes","No","36067","US"
"5387-ASZNZ","Female","Yes","No","No","94559","US"
"5389-FFVKB","Male","Yes","Yes","No","33406","US"
"5392-AKEMH","Female","No","No","No","70663","US"
"5393-HJZSM","Female","No","Yes","Yes","59404","US"
"5393-RXQSZ","Male","No","No","No","15217","US"
"5394-MEITZ","Female","No","Yes","Yes","02186","US"
"5394-SVGJV","Male","No","No","No","43119","US"
"5396-IZEPB","Male","No","No","No","78214","US"
"5397-NSKQG","Male","No","Yes","Yes","20715","US"
"5397-TUPSH","Male","Yes","Yes","No","21146","US"
"5399-ZIMKF","Male","No","No","No","08330","US"
"5402-HTOTQ","Male","No","No","No","32937","US"
"5404-GGUKR","Male","No","No","No","06514","US"
"5405-ZMYXQ","Female","No","No","No","98107","US"
"5406-KGRMX","Female","No","No","No","60015","US"
"5414-OFQCB","Male","No","No","No","95618","US"
"5419-CONWX","Female","Yes","No","No","39452","US"
"5419-JKZNQ","Male","Yes","Yes","No","35173","US"
"5419-JPRRN","Male","No","No","No","79601","US"
"5419-KLXBN","Female","No","Yes","Yes","55904","US"
"5423-BHIXO","Female","No","No","No","43035","US"
"5424-RLQLC","Male","No","No","No","75230","US"
"5429-LWCMV","Female","No","No","No","02760","US"
"5433-KYGHE","Female","No","No","Yes","63052","US"
"5438-QMDDL","Female","No","Yes","No","45042","US"
"5439-WIKXB","Male","Yes","Yes","No","18360","US"
"5440-FLBQG","Male","Yes","Yes","No","49015","US"
"5440-VHLUL","Male","No","No","No","28560","US"
"5442-BHQNG","Female","No","No","No","11429","US"
"5442-BXVND","Female","No","Yes","Yes","34689","US"
"5442-PPTJY","Male","No","Yes","Yes","49428","US"
"5442-UTCVD","Male","No","No","Yes","43054","US"
"5442-XSDCW","Male","No","Yes","Yes","02324","US"
"5443-SCMKX","Female","No","Yes","No","94306","US"
"5445-GLVOT","Female","No","No","No","78239","US"
"5445-PZWGX","Male","No","No","No","60544","US"
"5445-UTODQ","Female","No","Yes","No","16335","US"
"5446-DKWYW","Female","Yes","Yes","Yes","54303","US"
"5447-VYTKW","Male","No","No","No","37379","US"
"5447-WZAFP","Female","No","No","No","30720","US"
"5448-VWNAM","Female","No","No","Yes","33168","US"
"5449-FIBXJ","Male","No","Yes","Yes","43220","US"
"5451-MHQOF","Male","No","Yes","Yes","01923","US"
"5451-YHYPW","Female","Yes","Yes","No","38024","US"
"5453-AXEPF","Male","No","Yes","No","10303","US"
"5453-YBTWV","Male","No","Yes","Yes","37664","US"
"5456-ITGIC","Male","Yes","Yes","No","64012","US"
"5457-COLHT","Male","No","Yes","Yes","15010","US"
"5458-CQJTA","Male","No","Yes","Yes","12302","US"
"5461-QKNTN","Male","Yes","Yes","No","32927","US"
"5465-BUBFA","Female","No","Yes","Yes","07621","US"
"5468-BPMMO","Male","No","Yes","No","36605","US"
"5469-CTCWN","Male","No","Yes","Yes","28328","US"
"5469-NUJUR","Male","No","No","No","33067","US"
"5472-CVMDX","Female","No","No","No","33618","US"
"5473-KHBPS","Female","No","Yes","Yes","53095","US"
"5474-LAMUQ","Male","No","Yes","No","45459","US"
"5478-JJVZK","Female","No","No","No","98116","US"
"5480-HPRRX","Female","Yes","No","No","98178","US"
"5480-TBGPH","Female","No","Yes","No","48306","US"
"5480-XTFFL","Female","No","Yes","Yes","33441","US"
"5481-NTDOH","Female","Yes","Yes","No","08055","US"
"5482-NUPNA","Female","No","No","No","33764","US"
"5482-PLVPE","Female","Yes","No","No","33470","US"
"5482-VXSXJ","Male","No","No","No","54304","US"
"5485-ITNPC","Male","No","Yes","No","31093","US"
"5485-WUYWF","Male","Yes","No","No","58504","US"
"5493-SDRDQ","Male","No","No","No","33625","US"
"5494-HECPR","Female","No","No","No","21114","US"
"5494-WOZRZ","Female","No","Yes","Yes","78731","US"
"5495-GPSRW","Male","No","No","No","33308","US"
"5498-IBWPI","Female","No","Yes","Yes","90270","US"
"5498-TXHLF","Female","No","Yes","Yes","97116","US"
"5499-ECUTN","Female","No","Yes","No","90035","US"
"5501-TVMGM","Male","No","No","No","40502","US"
"5502-RLUYV","Female","No","Yes","Yes","79106","US"
"5504-WSIUR","Female","No","No","No","33314","US"
"5505-OVWQW","Female","No","No","No","37921","US"
"5510-BOIUJ","Male","No","No","Yes","11729","US"
"5512-IDZEI","Male","No","Yes","Yes","32250","US"
"5514-YQENT","Male","No","No","Yes","35811","US"
"5515-AKOAJ","Female","No","No","No","48116","US"
"5515-IDEJJ","Male","No","Yes","Yes","76132","US"
"5515-RUGKN","Male","No","No","No","91945","US"
"5519-NPHVG","Female","No","No","No","11570","US"
"5519-TEEUH","Male","No","No","Yes","70123","US"
"5519-YLDGW","Female","No","Yes","No","43004","US"
"5520-FVEWJ","Female","No","Yes","Yes","84115","US"
"5522-JBWMO","Male","No","No","Yes","48101","US"
"5522-NYKPB","Male","No","Yes","Yes","93725","US"
"5524-KHNJP","Male","No","Yes","Yes","23222","US"
"5527-ACHSO","Female","No","No","No","84104","US"
"5529-GIBVH","Female","No","No","No","34606","US"
"5533-NHFRF","Male","Yes","No","No","38637","US"
"5533-RJFTJ","Male","No","No","No","30504","US"
"5536-RTPWK","Male","No","Yes","No","20007","US"
"5536-SLHPM","Female","No","Yes","No","75022","US"
"5537-UXXVS","Female","No","Yes","No","11361","US"
"5539-HIVAK","Female","Yes","Yes","No","89701","US"
"5539-TMZLF","Male","Yes","No","No","07748","US"
"5542-DHSXL","Female","No","Yes","No","92227","US"
"5542-NKVRU","Female","No","No","No","92614","US"
"5542-TBBWB","Male","No","No","No","48867","US"
"5543-QDCRY","Male","No","No","No","95409","US"
"5546-BYZSM","Female","No","No","No","70805","US"
"5546-QUERU","Male","No","No","No","60091","US"
"5549-ZGHFB","Male","No","Yes","Yes","59602","US"
"5550-VFRLC","Female","Yes","No","No","94002","US"
"5552-ZNFSJ","Male","No","No","No","06604","US"
"5553-AOINX","Female","Yes","Yes","Yes","92008","US"
"5555-RNPGT","Male","No","No","Yes","43537","US"
"5561-NWEVX","Female","Yes","Yes","No","84044","US"
"5562-BETPV","Male","No","Yes","Yes","15212","US"
"5562-YJQGT","Female","No","No","No","70117","US"
"5564-NEMQO","Female","Yes","No","No","30028","US"
"5565-FILXA","Female","Yes","No","No","06851","US"
"5566-SOEZD","Male","No","Yes","Yes","39209","US"
"5567-GZKQY","Male","No","No","No","24541","US"
"5567-WSELE","Male","Yes","Yes","No","30533","US"
"5568-DMXZS","Female","No","No","No","98284","US"
"5569-IDSEY","Male","No","Yes","No","19133","US"
"5569-KGJHX","Female","No","Yes","Yes","29906","US"
"5569-OUICF","Female","Yes","Yes","No","19130","US"
"5570-PTWEH","Female","No","Yes","No","37355","US"
"5572-ZDXHY","Female","No","No","No","90746","US"
"5574-NXZIU","Male","No","No","No","92868","US"
"5575-GNVDE","Male","No","No","No","54952","US"
